"_id","timestamp","device_id","log_message"
3262,1587848619175,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: fused_geofences"
3263,1587848619184,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: plugin_ambient_noise"
3264,1587848619485,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: fused_geofences_data"
3265,1587848619667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"keyboard\",\"last_sync_timestamp\":1587846987415}"
3266,1587848619977,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"significant\",\"last_sync_timestamp\":1587847837928}"
3267,1587848620314,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"plugin_ambient_noise\",\"last_sync_timestamp\":1587848460775}"
3268,1587848667821,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: locations"
3269,1587848667822,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: plugin_google_activity_recognition"
3270,1587848668358,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"locations\",\"last_sync_timestamp\":1587848391202}"
3271,1587848719010,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3272,1587848959006,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3273,1587848959344,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3274,1587849119009,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3275,1587849181113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: aware_device"
3276,1587849181259,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_accelerometer"
3277,1587849181313,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: aware_studies"
3278,1587849181454,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: accelerometer"
3279,1587849181514,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: aware_log"
3280,1587849181947,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"aware_log\",\"last_sync_timestamp\":1587849181514}"
3281,1587849182121,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: screen"
3282,1587849182123,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: battery"
3283,1587849183142,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"screen\",\"last_sync_timestamp\":1587847836122}"
3284,1587849183190,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: touch"
3285,1587849183192,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"battery\",\"last_sync_timestamp\":1587848113411}"
3286,1587849183232,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: battery_discharges"
3287,1587849183934,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: battery_charges"
3288,1587849184072,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: telephony"
3289,1587849184073,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: wifi"
3290,1587849184077,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_gyroscope"
3291,1587849184121,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"touch\",\"last_sync_timestamp\":1587847831217}"
3292,1587849184310,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_light"
3293,1587849184528,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: gyroscope"
3294,1587849184775,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: light"
3295,1587849185019,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"telephony\",\"last_sync_timestamp\":1587848306927}"
3296,1587849185060,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: gsm"
3297,1587849186060,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gsm\",\"last_sync_timestamp\":1587848306893}"
3298,1587849186114,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: gsm_neighbor"
3299,1587849186953,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gsm_neighbor\",\"last_sync_timestamp\":1587848306893}"
3300,1587849187006,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: cdma"
3301,1587849187753,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: plugin_studentlife_audio_android"
3302,1587849190068,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: calls"
3303,1587849190574,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: messages"
3304,1587849192103,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"accelerometer\",\"last_sync_timestamp\":1587845431969}"
3305,1587849192917,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"light\",\"last_sync_timestamp\":1587848937298}"
3306,1587849193336,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"plugin_studentlife_audio_android\",\"last_sync_timestamp\":1587849187833}"
3307,1587849193636,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"wifi\",\"last_sync_timestamp\":1587849132719}"
3308,1587849193682,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_wifi"
3309,1587849194626,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"sensor_wifi\",\"last_sync_timestamp\":1587849132688}"
3310,1587849195185,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"accelerometer\",\"last_sync_timestamp\":1587847837729}"
3311,1587849197776,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gyroscope\",\"last_sync_timestamp\":1587845451168}"
3312,1587849199791,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gyroscope\",\"last_sync_timestamp\":1587847837729}"
3313,1587849439037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3314,1587849558972,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3315,1587849559262,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3316,1587849729067,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3317,1587850038983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3318,1587850158992,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_keep_alive schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_keep_alive\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_KEEP_ALIVE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":30,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3319,1587850159015,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3320,1587850159646,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3321,1587850329008,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3322,1587850701112,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3323,1587850779019,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3324,1587850779395,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3325,1587850998993,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3326,1587851119048,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: applications_foreground"
3327,1587851119470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"applications_foreground\",\"last_sync_timestamp\":1587847835456}"
3328,1587851119525,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: applications_history"
3329,1587851119725,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: applications_notifications"
3330,1587851120117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"applications_notifications\",\"last_sync_timestamp\":1587851119524}"
3331,1587851120153,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: applications_crashes"
3332,1587851359112,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3333,1587851359140,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3334,1587851359413,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3335,1587851951103,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_keep_alive schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_keep_alive\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_KEEP_ALIVE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":30,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3336,1587851951147,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3337,1587851951190,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3338,1587851952474,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3339,1587851953233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: installations"
3340,1587851953254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: timezone"
3341,1587851953251,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_bluetooth"
3342,1587851953260,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: network"
3343,1587851953252,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: network_traffic"
3344,1587851953544,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: bluetooth"
3345,1587851954538,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"network\",\"last_sync_timestamp\":1587851952497}"
3346,1587852223126,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: plugin_ambient_noise"
3347,1587852223125,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: keyboard"
3348,1587852223127,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: esms"
3349,1587852223128,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: significant"
3350,1587852223128,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: fused_geofences"
3351,1587852223475,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: fused_geofences_data"
3352,1587852223662,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"significant\",\"last_sync_timestamp\":1587852221490}"
3353,1587852223778,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"plugin_ambient_noise\",\"last_sync_timestamp\":1587851983990}"
3354,1587852256007,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3355,1587852256074,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: plugin_google_activity_recognition"
3356,1587852256073,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: locations"
3357,1587852256482,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"locations\",\"last_sync_timestamp\":1587852218102}"
3358,1587852599399,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3359,1587852599422,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3360,1587852599691,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3361,1587852780753,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: aware_device"
3362,1587852780982,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: aware_studies"
3363,1587852781276,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_accelerometer"
3364,1587852781277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: aware_log"
3365,1587852781520,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: accelerometer"
3366,1587852781702,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"aware_log\",\"last_sync_timestamp\":1587852781277}"
3367,1587852782604,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"accelerometer\",\"last_sync_timestamp\":1587852780452}"
3368,1587852782918,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_light"
3369,1587852782968,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_gyroscope"
3370,1587852782967,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: wifi"
3371,1587852782978,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: battery"
3372,1587852782978,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: telephony"
3373,1587852782979,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: screen"
3374,1587852783169,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: light"
3375,1587852783270,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: gyroscope"
3376,1587852783382,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"screen\",\"last_sync_timestamp\":1587852191340}"
3377,1587852783401,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"battery\",\"last_sync_timestamp\":1587852758508}"
3378,1587852783429,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"telephony\",\"last_sync_timestamp\":1587852189177}"
3379,1587852783465,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: touch"
3380,1587852783470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: battery_discharges"
3381,1587852783508,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: gsm"
3382,1587852784033,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: battery_charges"
3383,1587852784181,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"wifi\",\"last_sync_timestamp\":1587852726155}"
3384,1587852784223,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: sensor_wifi"
3385,1587852784505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"touch\",\"last_sync_timestamp\":1587851958095}"
3386,1587852785194,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"sensor_wifi\",\"last_sync_timestamp\":1587852725545}"
3387,1587852785254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gsm\",\"last_sync_timestamp\":1587852189157}"
3388,1587852785295,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: gsm_neighbor"
3389,1587852785330,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"light\",\"last_sync_timestamp\":1587852715553}"
3390,1587852785614,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gsm_neighbor\",\"last_sync_timestamp\":1587851953274}"
3391,1587852785640,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: cdma"
3392,1587852786218,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"gyroscope\",\"last_sync_timestamp\":1587852782867}"
3393,1587852787789,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: plugin_studentlife_audio_android"
3394,1587852789040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"table\":\"plugin_studentlife_audio_android\",\"last_sync_timestamp\":1587852787506}"
3395,1587852792917,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: calls"
3396,1587852793132,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","STUDY-SYNC: messages"
3397,1587852956144,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3398,1587853216056,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: schedule_aware_study_compliance schedule: {\"schedule\":{\"schedule_id\":\"schedule_aware_study_compliance\",\"action\":{\"type\":\"service\",\"intent_action\":\"ACTION_AWARE_STUDY_COMPLIANCE\",\"class\":\"com.aware.phone\\/com.aware.Aware\"},\"trigger\":{\"interval\":10,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
3399,1587853216356,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","{\"internet\":true,\"wifi\":true,\"bt\":true,\"network\":true,\"airplane\":false,\"roaming\":false,\"location_gps\":true,\"location_network\":true}"
3400,1587853276105,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","Scheduler triggered: SCHEDULER_PLUGIN_AMBIENT_NOISE schedule: {\"schedule\":{\"schedule_id\":\"SCHEDULER_PLUGIN_AMBIENT_NOISE\",\"action\":{\"type\":\"service\",\"class\":\"com.aware.phone\\/com.aware.plugin.ambient_noise.AudioAnalyser\"},\"trigger\":{\"interval\":5,\"random\":{},\"context\":[],\"condition\":[],\"hour\":[],\"minute\":[],\"month\":[],\"weekday\":[]}}} package: com.aware.phone"
