"_id","timestamp","device_id","double_latitude","double_longitude","double_bearing","double_speed","double_altitude","provider","accuracy","label"
5889,1587951082507,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.56493812066423","79.07996011349819","-1.0","-1.0","276.51873779297","gps","65.0",""
5890,1587951082953,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.72345009509979","79.9282095456651","-1.0","-1.0","272.46017456055","fused","65.0",""
5891,1587951202513,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.69534231763165","79.40428814097838","-1.0","-1.0","276.51873779297","gps","65.0",""
5892,1587951202869,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.901021050084","79.51335893202967","-1.0","-1.0","272.48202514648","fused","65.0",""
5893,1587951322512,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.84797251864166","79.00386197436593","-1.0","-1.0","276.51873779297","gps","65.0",""
5894,1587951322960,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.42725758701876","79.05011350476836","-1.0","-1.0","272.32177734375","fused","65.0",""
5895,1587951442453,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.14622418204618","79.98680884224909","-1.0","-1.0","276.51873779297","gps","65.0",""
5896,1587951442871,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.09656705871641","79.81553273046183","-1.0","-1.0","271.36566162109","fused","65.0",""
5897,1587951562419,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.641960391642954","79.01439706972369","-1.0","-1.0","276.51873779297","gps","65.0",""
5898,1587951562957,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.99540963894061","79.42409796502572","-1.0","-1.0","272.17074584961","fused","65.0",""
5899,1587951682416,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.9507447606659","79.05557802781712","-1.0","-1.0","276.51873779297","gps","65.0",""
5900,1587951682872,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.01118161642916","79.18524068708517","-1.0","-1.0","272.27307128906","fused","65.0",""
5901,1587951802480,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.0706740578438","79.07709479561811","-1.0","-1.0","276.51873779297","gps","65.0",""
5902,1587951802893,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.211671226767336","79.85883104257364","-1.0","-1.0","272.24102783203","fused","65.0",""
5903,1587951922511,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.01089442920778","79.43546287777619","-1.0","-1.0","276.51873779297","gps","65.0",""
5904,1587951922874,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.09412305335198","79.82278345448015","-1.0","-1.0","272.12628173828","fused","65.0",""
5905,1587952042496,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.56815717233901","79.08855053123551","-1.0","-1.0","276.51873779297","gps","65.0",""
5906,1587952042961,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.93574285952858","79.53400114475036","-1.0","-1.0","272.7131652832","fused","65.0",""
5907,1587952162424,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.736762155079354","79.29043152119523","-1.0","-1.0","276.51873779297","gps","65.0",""
5908,1587952162971,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.03609567233241","79.87476955003964","-1.0","-1.0","272.27645874023","fused","65.0",""
5909,1587952282514,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.374547538921334","79.00763104295474","-1.0","-1.0","276.51873779297","gps","65.0",""
5910,1587952282972,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.182085122407834","79.27126089697529","-1.0","-1.0","272.77743530273","fused","65.0",""
5911,1587952402426,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.30329992288464","79.19127964039032","-1.0","-1.0","276.51873779297","gps","65.0",""
5912,1587952402877,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.13607355703933","79.58511516298765","-1.0","-1.0","272.07125854492","fused","65.0",""
5913,1587952522525,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.78076908524257","79.44765785827389","-1.0","-1.0","276.51873779297","gps","65.0",""
5914,1587952522969,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.78421610417685","79.31295336514239","-1.0","-1.0","272.13159179688","fused","65.0",""
5915,1587952642512,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.23347074231535","79.6451874285384","-1.0","-1.0","276.51873779297","gps","65.0",""
5916,1587952642879,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.602889047421","79.12511761417062","-1.0","-1.0","272.80795288086","fused","65.0",""
5917,1587952762428,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.260424362995316","79.59555058208038","-1.0","-1.0","276.51873779297","gps","65.0",""
5918,1587952762967,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.431940355825475","79.87476445475633","-1.0","-1.0","272.53802490234","fused","65.0",""
5919,1587952882521,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.40696017304282","79.53000849128861","-1.0","-1.0","276.51873779297","gps","65.0",""
5920,1587952882880,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.809742754736334","79.15359473339475","-1.0","-1.0","272.86657714844","fused","65.0",""
5921,1587953002521,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.55417208824535","79.84184411876139","-1.0","-1.0","276.51873779297","gps","65.0",""
5922,1587953002881,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.19253925699344","79.68015763086146","-1.0","-1.0","272.31301879883","fused","65.0",""
5923,1587953122429,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.56971322667234","79.65967047000396","-1.0","-1.0","276.51873779297","gps","65.0",""
5924,1587953122882,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.596550331813","79.12453165351235","-1.0","-1.0","272.33517456055","fused","65.0",""
5925,1587953242529,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.42323045046841","79.10757623008871","-1.0","-1.0","276.51873779297","gps","65.0",""
5926,1587953242882,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.0711293412519","79.58040718301787","-1.0","-1.0","272.5094909668","fused","65.0",""
5927,1587953362431,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.092354157517995","79.16744509558173","-1.0","-1.0","276.51873779297","gps","65.0",""
5928,1587953362971,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.67464967687591","79.65548876339439","-1.0","-1.0","272.7760925293","fused","65.0",""
5929,1587953482523,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.73557289145732","79.16050029512031","-1.0","-1.0","276.51873779297","gps","65.0",""
5930,1587953482974,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.91561831056434","79.88486679424604","-1.0","-1.0","272.63909912109","fused","65.0",""
5931,1587953602522,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.5747330704728","79.90993294630177","-1.0","-1.0","276.51873779297","gps","65.0",""
5932,1587953602885,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.28506142470894","79.15408205155364","-1.0","-1.0","272.57675170898","fused","65.0",""
5933,1587953722529,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.42477493347234","79.54923034228659","-1.0","-1.0","276.51873779297","gps","65.0",""
5934,1587953722979,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.89615655676066","79.05493895044474","-1.0","-1.0","272.69305419922","fused","65.0",""
5935,1587953842435,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.03487558126194","79.61305692608805","-1.0","-1.0","276.51873779297","gps","65.0",""
5936,1587953842887,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.77886634118016","79.186879325412","-1.0","-1.0","272.81875610352","fused","65.0",""
5937,1587953962476,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.47761133018685","79.12683105522757","-1.0","-1.0","276.51873779297","gps","65.0",""
5938,1587953962976,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.34310523069847","79.80039798933642","-1.0","-1.0","272.66918945312","fused","65.0",""
5939,1587954082518,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.06739425962463","79.0507983927264","-1.0","-1.0","276.51873779297","gps","65.0",""
5940,1587954082888,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.96125428178929","79.58833901554038","-1.0","-1.0","272.29205322266","fused","65.0",""
5941,1587954202528,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.71594074720739","79.40595373465989","-1.0","-1.0","276.51873779297","gps","65.0",""
5942,1587954202982,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.09732570844255","79.79464526558193","-1.0","-1.0","272.1545715332","fused","65.0",""
5943,1587954322525,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.430959440917675","79.38290996203253","-1.0","-1.0","276.51873779297","gps","65.0",""
5944,1587954322890,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.122715754517046","79.0852214508703","-1.0","-1.0","272.63858032227","fused","65.0",""
5945,1587954442439,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.08993873571201","79.53987994349275","-1.0","-1.0","276.51873779297","gps","65.0",""
5946,1587954442891,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.22485189131783","79.05735796738168","-1.0","-1.0","272.78039550781","fused","65.0",""
5947,1587954562521,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.90335799008466","79.8362889648927","-1.0","-1.0","276.51873779297","gps","65.0",""
5948,1587954562991,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.00353145987911","79.43599771490958","-1.0","-1.0","272.57965087891","fused","65.0",""
5949,1587954682533,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.72948567636217","79.63833233404424","-1.0","-1.0","276.51873779297","gps","65.0",""
5950,1587954682980,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.79715628157111","79.61928811445021","-1.0","-1.0","272.61639404297","fused","65.0",""
5951,1587954802535,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.671420521565175","79.07888830904797","-1.0","-1.0","276.51873779297","gps","65.0",""
5952,1587954802893,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.4012662249611","79.34585779838388","-1.0","-1.0","272.43768310547","fused","65.0",""
5953,1587954922499,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.20995266496334","79.68034967433573","-1.0","-1.0","276.51873779297","gps","65.0",""
5954,1587954922983,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.28030374344759","79.2901046839987","-1.0","-1.0","272.41015625","fused","65.0",""
5955,1587955042531,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.25262800020611","79.5731973302362","-1.0","-1.0","276.51873779297","gps","65.0",""
5956,1587955042895,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.68678470218644","79.24006673592848","-1.0","-1.0","272.43356323242","fused","65.0",""
5957,1587955162441,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.70357944222056","79.86089678528243","-1.0","-1.0","276.51873779297","gps","65.0",""
5958,1587955162985,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.28928727386508","79.91005252095087","-1.0","-1.0","272.46939086914","fused","65.0",""
5959,1587955282444,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.102768488676446","79.74359890805484","-1.0","-1.0","276.51873779297","gps","65.0",""
5960,1587955282896,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.09114635541286","79.9499819043341","-1.0","-1.0","272.49456787109","fused","65.0",""
5961,1587955402695,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.78963534372359","79.32381504601642","-1.0","-1.0","276.51873779297","gps","65.0",""
5962,1587955403148,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.26771620896428","79.8184350604237","-1.0","-1.0","272.50592041016","fused","65.0",""
5963,1587955522532,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.703910550038685","79.99776560239846","-1.0","-1.0","276.51873779297","gps","65.0",""
5964,1587955522892,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.98475966210458","79.36129020380157","-1.0","-1.0","272.51483154297","fused","65.0",""
5965,1587955642535,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.440413298673136","79.7481904108453","-1.0","-1.0","276.51873779297","gps","65.0",""
5966,1587955642987,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.23753917962934","79.24953162313541","-1.0","-1.0","272.51010131836","fused","65.0",""
5967,1587955762445,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.26231855178233","79.84474559558011","-1.0","-1.0","276.51873779297","gps","65.0",""
5968,1587955762986,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.00311743998311","79.82795030794951","-1.0","-1.0","272.50015258789","fused","65.0",""
5969,1587955882536,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.528908061975656","79.8113094358381","-1.0","-1.0","276.51873779297","gps","65.0",""
5970,1587955883020,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.025426762374394","79.66415966517236","-1.0","-1.0","272.49349975586","fused","65.0",""
5971,1587956002442,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.89604612846695","79.79925138548327","-1.0","-1.0","276.51873779297","gps","65.0",""
5972,1587956002896,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.66735115597036","79.80267123806543","-1.0","-1.0","272.49661254883","fused","65.0",""
5973,1587956122526,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.11662158648768","79.69998141576146","-1.0","-1.0","276.51873779297","gps","65.0",""
5974,1587956122988,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.41054191812595","79.41531700196676","-1.0","-1.0","272.49938964844","fused","65.0",""
5975,1587956242532,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.36570756178435","79.2161355390787","-1.0","-1.0","276.51873779297","gps","65.0",""
5976,1587956242898,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.27477184400365","79.90675999035209","-1.0","-1.0","272.72351074219","fused","65.0",""
5977,1587956362443,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.99399942346371","79.90785180020072","-1.0","-1.0","276.51873779297","gps","65.0",""
5978,1587956362993,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.58922446589407","79.11669951508567","-1.0","-1.0","272.74960327148","fused","65.0",""
5979,1587956482559,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.523188208151794","79.69192134382428","-1.0","-1.0","276.51873779297","gps","65.0",""
5980,1587956482899,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.902401812675315","79.7550002789381","-1.0","-1.0","272.34097290039","fused","65.0",""
5981,1587956602541,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.28707569749252","79.86109677856997","-1.0","-1.0","276.51873779297","gps","65.0",""
5982,1587956602993,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.619029544646","79.30538046907688","-1.0","-1.0","272.38116455078","fused","65.0",""
5983,1587956722445,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.21314293763565","79.74130247903074","-1.0","-1.0","276.51873779297","gps","65.0",""
5984,1587956722900,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.25103904544158","79.2364964599131","-1.0","-1.0","272.38906860352","fused","65.0",""
5985,1587956842547,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.70689332577909","79.87296030762633","-1.0","-1.0","276.51873779297","gps","65.0",""
5986,1587956842994,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.29849967905162","79.54089538953231","-1.0","-1.0","272.45266723633","fused","65.0",""
5987,1587956962445,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.65439346079285","79.85766946728677","-1.0","-1.0","276.51873779297","gps","65.0",""
5988,1587956962997,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.910753866634415","79.5627418219841","-1.0","-1.0","272.50341796875","fused","65.0",""
5989,1587957082545,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.824424735587876","79.65057453078865","-1.0","-1.0","276.51873779297","gps","65.0",""
5990,1587957082995,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.46831863961546","79.8217275282388","-1.0","-1.0","272.51528930664","fused","65.0",""
5991,1587957202541,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.890440109938645","79.70388877583443","-1.0","-1.0","276.51873779297","gps","65.0",""
5992,1587957202903,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.51100168659502","79.87659995247094","-1.0","-1.0","272.49044799805","fused","65.0",""
5993,1587957322546,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.69653187959846","79.22064440879814","-1.0","-1.0","276.51873779297","gps","65.0",""
5994,1587957322996,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.57016808869888","79.66327143034096","-1.0","-1.0","272.47525024414","fused","65.0",""
5995,1587957442545,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.64147875706758","79.72761002819736","-1.0","-1.0","276.51873779297","gps","65.0",""
5996,1587957442903,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.591879861508836","79.38377635213958","-1.0","-1.0","272.42904663086","fused","65.0",""
5997,1587957562456,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.0068029048623","79.23704112667961","-1.0","-1.0","276.51873779297","gps","65.0",""
5998,1587957562997,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.45607236496167","79.24547584471718","-1.0","-1.0","272.38989257812","fused","65.0",""
5999,1587957682544,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.8923169992721","79.08513570349206","-1.0","-1.0","276.51873779297","gps","65.0",""
6000,1587957682905,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.804357887024736","79.57500350538417","-1.0","-1.0","272.3747253418","fused","65.0",""
6001,1587957802548,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.47770046787682","79.1615883626519","-1.0","-1.0","276.51873779297","gps","65.0",""
6002,1587957802998,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.58068356344033","79.13467171453485","-1.0","-1.0","272.4001159668","fused","65.0",""
6003,1587957922549,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.89460103597757","79.83533192220743","-1.0","-1.0","276.51873779297","gps","65.0",""
6004,1587957922908,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.590786780325175","79.6617152903731","-1.0","-1.0","272.42419433594","fused","65.0",""
6005,1587958042549,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.2615761991228","79.10106705837529","-1.0","-1.0","276.51873779297","gps","65.0",""
6006,1587958043000,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.66121589643249","79.9753598454346","-1.0","-1.0","272.44091796875","fused","65.0",""
6007,1587958162453,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.00280857411427","79.48775262757668","-1.0","-1.0","276.51873779297","gps","65.0",""
6008,1587958162908,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.74143772758497","79.33719792434947","-1.0","-1.0","272.46752929688","fused","65.0",""
6009,1587958282557,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.01043820127232","79.7721104884935","-1.0","-1.0","276.51873779297","gps","65.0",""
6010,1587958283004,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.87981392876008","79.28823826419215","-1.0","-1.0","272.74752807617","fused","65.0",""
6011,1587958402535,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.29099381987039","79.21316928403355","-1.0","-1.0","276.51873779297","gps","65.0",""
6012,1587958402915,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.32867371083045","79.11194028636304","-1.0","-1.0","273.13037109375","fused","65.0",""
6013,1587958522481,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.93999106480351","79.13556708406433","-1.0","-1.0","276.51873779297","gps","65.0",""
6014,1587958522922,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.46880748494867","79.33912841868916","-1.0","-1.0","273.20779418945","fused","65.0",""
6015,1587958642464,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.80746965872184","79.07507869744866","-1.0","-1.0","276.51873779297","gps","65.0",""
6016,1587958642916,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.84840662846744","79.14509978237669","-1.0","-1.0","273.23852539062","fused","65.0",""
6017,1587958762466,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.4992065243432","79.21284690922579","-1.0","-1.0","276.51873779297","gps","65.0",""
6018,1587958762924,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.752508643524834","79.10060243936088","-1.0","-1.0","273.25390625","fused","65.0",""
6019,1587958882494,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.363378398477195","79.99175157221025","-1.0","-1.0","276.51873779297","gps","65.0",""
6020,1587958882918,"13dbc8a3-dae3-4834-823a-4bc96a7d459d","40.36006013252175","79.97238504248573","-1.0","-1.0","273.2255859375","fused","65.0",""
6021,1587956890943,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.101980185478766","79.1991513346813","7.5212078094482","0.0060565341264009","242.30000305176003","fused","78.49",""
6022,1587957120120,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.53091513575451","79.75786559183663","0.0","0.0","241.90000915527","fused","15.860999999999999",""
6023,1587957641856,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.99200048149975","79.34021941771437","0.0","0.0","214.12939453125","fused","44.09",""
6024,1587957760854,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.087200403602544","79.60682936056901","0.0","0.0","294.66101074219","fused","49.095",""
6025,1587957883844,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.639062059758494","79.2355361413281","0.0","0.0","284.19384765625","fused","51.152",""
6026,1587957996848,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.0933661818937","79.92494327774536","0.0","0.0","284.41943359375","fused","32.054",""
6027,1587958120099,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.96017992244725","79.94958188744081","0.0","0.0","244.0","fused","14.520999999999999",""
6028,1587958240845,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.026806669618935","79.98376063236175","0.0","0.0","281.64508056641","fused","20.72",""
6029,1587958360897,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.18347250421748","79.34500459960412","0.0","0.0","278.70471191406","fused","24.320999999999998",""
6030,1587958599171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.67932632966839","79.35579816393712","0.0","0.0","244.10000610352","fused","13.44",""
6031,1587959092886,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.41430631942892","79.56435430769268","0.0","0.0","280.87445068359","fused","24.868000000000002",""
6032,1587959215887,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.30244615608882","79.65277913487951","0.0","0.0","267.23205566406","fused","20.42",""
6033,1587959332880,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.92718699080857","79.66088302817451","0.0","0.0","292.11730957031","fused","24.405",""
6034,1587959452877,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.95844773498432","79.15171280875494","0.0","0.0","278.36376953125","fused","19.102999999999998",""
6035,1587959576868,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.448381845468745","79.96366900131659","0.0","0.0","148.94409179688","fused","41.335",""
6036,1587959698878,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.21338784626548","79.94173836461107","0.0","0.0","183.81829833983997","fused","51.364",""
6037,1587959820881,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.09424292848879","79.07815395921844","0.0","0.0","173.03167724608997","fused","30.706999999999997",""
6038,1587959936860,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.37688963266433","79.6534951882121","0.0","0.0","225.3203125","fused","37.946999999999996",""
6039,1587960054869,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.47647459206867","79.68228033772387","0.0","0.0","303.94714355469","fused","18.683",""
6040,1587960300870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.27914281913426","79.69468001833319","0.0","0.0","199.80297851562","fused","43.0",""
6041,1587960419011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.48134951491018","79.21163820503101","0.0","0.0","244.40000915527","fused","13.503",""
6042,1587960540870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.449634863952845","79.46442465923691","0.0","0.0","226.81030273438","fused","44.567",""
6043,1587960656882,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.71007479178382","79.82172076735708","0.0","0.0","237.06469726562","fused","44.181999999999995",""
6044,1587960776879,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.15921678940127","79.87930033981549","0.0","0.0","327.77923583984","fused","51.446999999999996",""
6045,1587960899902,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.90794669932582","79.97213195140827","0.0","0.0","276.76391601562","fused","32.195",""
6046,1587961017896,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.210962804813505","79.166438136832","0.0","0.0","206.27722167968997","fused","49.858000000000004",""
6047,1587961141892,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.59309875738617","79.4641397526204","0.0","0.0","241.79565429688","fused","38.263000000000005",""
6048,1587961254876,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.48387574954212","79.00276864820798","0.0","0.0","334.48254394531","fused","31.971",""
6049,1587961372866,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.239844087659115","79.74539453038341","0.0","0.0","331.54058837891","fused","31.45",""
6050,1587961495881,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.22789140608981","79.95091118261762","0.0","0.0","248.08959960938","fused","36.055",""
6051,1587961617878,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.929638947399745","79.36494998371545","0.0","0.0","223.83367919922","fused","49.519",""
6052,1587961730855,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.46925929748233","79.77337554501739","0.0","0.0","276.27160644531","fused","24.839000000000002",""
6053,1587961852870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.09243075831721","79.06332890487698","0.0","0.0","166.27325439453","fused","24.554000000000002",""
6054,1587961974854,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.35099932883404","79.11664847531799","0.0","0.0","223.24523925781003","fused","22.754",""
6055,1587962210849,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.13430097006972","79.88671317893677","0.0","0.0","243.78161621093997","fused","30.61",""
6056,1587962333886,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.04119798710202","79.1547510173274","0.0","0.0","280.76574707031","fused","39.485",""
6057,1587962454890,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.03394302853574","79.10647298679504","0.0","0.0","298.35504150391","fused","34.13",""
6058,1587962574865,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.0779755098404","79.78108315620263","0.0","0.0","357.11962890625","fused","46.15",""
6059,1587962703874,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.08966291321278","79.03915914003798","0.0","0.0","224.22534179688","fused","45.132",""
6060,1587962816900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.39799986707459","79.93113958872425","0.0","0.0","250.7255859375","fused","45.276",""
6061,1587962939862,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.44851431879469","79.2719605141197","0.0","0.0","347.05017089844","fused","50.059",""
6062,1587963061888,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","40.26265058667489","79.82924082466602","0.0","0.0","208.03607177733997","fused","40.533",""
