"_id","timestamp","device_id","data_enabled","imei_meid_esn","software_version","line_number","network_country_iso_mcc","network_operator_code","network_operator_name","network_type","phone_type","sim_state","sim_operator_code","sim_operator_name","sim_serial","subscriber_id"
133,1587851953356,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
134,1587852189177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
135,1587852837390,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
136,1587853722922,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
137,1587855568987,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
138,1587855917518,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",0,1,5,"310260","T-Mobile - US","",""
139,1587857449053,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
140,1587859249111,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
141,1587861055047,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
142,1587863025823,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
143,1587867686480,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
144,1587867692794,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",0,1,5,"310260","T-Mobile - US","",""
145,1587867694849,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
146,1587869463233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
147,1587871277494,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
148,1587873146911,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
149,1587874945039,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
150,1587876849509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
151,1587878651396,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
152,1587880445367,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
153,1587882248497,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
154,1587883910983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
155,1587884048577,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
156,1587885850617,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
157,1587887645466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
158,1587889449070,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
159,1587891245428,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
160,1587893048447,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
161,1587894845585,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
162,1587896682258,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
163,1587898601381,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
164,1587900403310,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
165,1587902201487,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
166,1587903976912,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
167,1587905801322,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
168,1587907603312,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
169,1587909421119,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
170,1587911254330,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
171,1587912513051,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
172,1587913082126,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
173,1587913141429,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
174,1587913906270,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
175,1587915002317,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
176,1587916572115,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
177,1587916808667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
178,1587918617042,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
179,1587920401323,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
180,1587922216015,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
181,1587924023905,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
182,1587925861157,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
183,1587927661299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
184,1587929496461,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
185,1587931343759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
186,1587933140055,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
187,1587934923780,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
188,1587936732082,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
189,1587938619511,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
190,1587939728900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
191,1587940415980,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
192,1587942275593,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
193,1587944609561,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
194,1587946440917,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
195,1587948089281,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",0,1,5,"310260","T-Mobile - US","",""
196,1587948089416,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",0,1,5,"310260","T-Mobile - US","",""
197,1587948253289,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
198,1587951846364,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
199,1587956792294,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
200,1587956796299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
201,1587957501905,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
202,1587958565284,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
203,1587960388444,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
204,1587962193163,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
205,1587963988459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
206,1587965799716,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
207,1587967588138,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
208,1587969397843,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
209,1587971226368,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
210,1587973040059,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
211,1587974842387,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
212,1587976656905,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
213,1587978459285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
214,1587980262849,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
215,1587982064986,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
216,1587983845776,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
217,1587985625047,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
218,1587987447926,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
219,1587989220964,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
220,1587991021314,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
221,1587992830002,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
222,1587994631892,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
223,1587996536269,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
224,1587998343889,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
225,1588000190038,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
226,1588001963160,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
227,1588003743112,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
228,1588005544837,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
229,1588007341060,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
230,1588009143891,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
231,1588010948218,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
232,1588012750038,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
233,1588014560415,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
234,1588016341919,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
235,1588018143024,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
236,1588020001242,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
237,1588021814104,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
238,1588023630894,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
239,1588025404900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
240,1588027219927,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
241,1588030165037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
242,1588031995301,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
243,1588033802918,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
244,1588035785298,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
245,1588037598822,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
246,1588039381857,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
247,1588041168096,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
248,1588042273606,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
249,1588042494585,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
250,1588042981294,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
251,1588044888731,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
252,1588046798772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
253,1588050828171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
254,1588057934969,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
255,1588072378890,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
256,1588074249184,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
257,1588075206392,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
258,1588075616022,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
259,1588076041479,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
260,1588077848803,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",13,1,5,"310260","T-Mobile - US","",""
261,1588079669178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
262,1588081447885,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
263,1588083237436,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
264,1588085011948,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
265,1588086791964,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0,"","10","b9c837da3fa96a41f87dcf3efa0343c6b15abaef","us","310260","Mint",18,1,5,"310260","T-Mobile - US","",""
